"","ID","step","angle","x","y","step","angle","DeviceName","DeviceID","DateTimeGMT","DateTimeLocal","Altitude","FixStatus","DOP","TempC","MainV","BackV","Date","TimeLocal","MountainRange","BHSID","Sex","DateTimeLocalTest","DateTimeLocalTestct","IndPoint","positangle","positangledegree"
"108825","BHS_1740",0.028625895856444,-0.172428528410723,-116.0926075,35.9949344,0.028625895856444,-0.172428528410723,"Nopa_1740F",90815,"07/18/2019 7:00","07/17/2019 23:00",1315.37,"4 or more SV KF",1.2,26.5,0,0,"07/17/2019","11:00","Nopa",1740,"F",2019-07-17 23:00:00,2019-07-17 23:00:00,"BHS_1740 2019-07-17 23:00:00",0.172428528410723,9.87942694558603
"108866","BHS_1740",0.0165203231954192,-2.27187124286201,-116.0925331,35.9946836,0.0165203231954192,-2.27187124286201,"Nopa_1740F",90815,"07/18/2019 8:00","07/18/2019 0:00",1292.44,"4 or more SV KF",3,26.5,0,0,"07/18/2019","12:00","Nopa",1740,"F",2019-07-18 00:00:00,2019-07-18 00:00:00,"BHS_1740 2019-07-18 00:00:00",2.27187124286201,130.168633813134
"108969","BHS_1740",0.0217866787101071,-1.31218559488715,-116.0926969,35.9947503,0.0217866787101071,-1.31218559488715,"Nopa_1740F",90815,"07/18/2019 9:00","07/18/2019 1:00",1302.66,"3-D least-squares",1,26.5,0,0,"07/18/2019","1:00","Nopa",1740,"F",2019-07-18 01:00:00,2019-07-18 01:00:00,"BHS_1740 2019-07-18 01:00:00",1.31218559488715,75.1826965248971
"109006","BHS_1740",0.0132300002071284,-1.04759809278038,-116.0926475,35.9949425,0.0132300002071284,-1.04759809278038,"Nopa_1740F",90815,"07/18/2019 10:00","07/18/2019 2:00",1320.95,"4 or more SV KF",1,25.5,0,0,"07/18/2019","2:00","Nopa",1740,"F",2019-07-18 02:00:00,2019-07-18 02:00:00,"BHS_1740 2019-07-18 02:00:00",1.04759809278038,60.0229493422704
"109051","BHS_1740",0.0108527589772209,-1.77652206383598,-116.0925081,35.9949797,0.0108527589772209,-1.77652206383598,"Nopa_1740F",90815,"07/18/2019 11:00","07/18/2019 3:00",1313.57,"4 or more SV KF",3.6,25,0,0,"07/18/2019","3:00","Nopa",1740,"F",2019-07-18 03:00:00,2019-07-18 03:00:00,"BHS_1740 2019-07-18 03:00:00",1.77652206383598,101.787216469672
"109173","BHS_1740",0.0792838656948361,1.93630772586382,-116.0924947,35.9948825,0.0792838656948361,1.93630772586382,"Nopa_1740F",90815,"07/18/2019 12:00","07/18/2019 4:00",1328.42,"3-D least-squares",1.6,26,0,0,"07/18/2019","4:00","Nopa",1740,"F",2019-07-18 04:00:00,2019-07-18 04:00:00,"BHS_1740 2019-07-18 04:00:00",1.93630772586382,110.942260530571
"109205","BHS_1740",0.373920032725519,-0.532486096434865,-116.0917136,35.9952106,0.373920032725519,-0.532486096434865,"Nopa_1740F",90815,"07/18/2019 13:00","07/18/2019 5:00",1319.11,"3-D least-squares",1.4,24,0,0,"07/18/2019","5:00","Nopa",1740,"F",2019-07-18 05:00:00,2019-07-18 05:00:00,"BHS_1740 2019-07-18 05:00:00",0.532486096434865,30.5092059751139
"109258","BHS_1740",0.310513806685193,-0.116658395573204,-116.0875731,35.9950239,0.310513806685193,-0.116658395573204,"Nopa_1740F",90815,"07/18/2019 14:00","07/18/2019 6:00",1305.11,"3-D least-squares",2.4,24,0,0,"07/18/2019","6:00","Nopa",1740,"F",2019-07-18 06:00:00,2019-07-18 06:00:00,"BHS_1740 2019-07-18 06:00:00",0.116658395573204,6.68403371111224
"109328","BHS_1740",0.0293235225728228,-2.51721364180451,-116.0841803,35.9945447,0.0293235225728228,-2.51721364180451,"Nopa_1740F",90815,"07/18/2019 15:00","07/18/2019 7:00",1322.17,"3-D least-squares",1,30.5,0,0,"07/18/2019","7:00","Nopa",1740,"F",2019-07-18 07:00:00,2019-07-18 07:00:00,"BHS_1740 2019-07-18 07:00:00",2.51721364180451,144.225717808154
"109383","BHS_1740",0.263666316987519,1.85592304423075,-116.0844728,35.9944292,0.263666316987519,1.85592304423075,"Nopa_1740F",90815,"07/18/2019 16:00","07/18/2019 8:00",1310.91,"3-D least-squares",3,27.5,0,0,"07/18/2019","8:00","Nopa",1740,"F",2019-07-18 08:00:00,2019-07-18 08:00:00,"BHS_1740 2019-07-18 08:00:00",1.85592304423075,106.336557535493
"109448","BHS_1740",0.349375114166054,0.511962676325892,-116.0825067,35.9926703,0.349375114166054,0.511962676325892,"Nopa_1740F",90815,"07/18/2019 17:00","07/18/2019 9:00",1268.25,"3-D least-squares",1.8,30.5,0,0,"07/18/2019","9:00","Nopa",1740,"F",2019-07-18 09:00:00,2019-07-18 09:00:00,"BHS_1740 2019-07-18 09:00:00",0.511962676325892,29.3333006216958
"109545","BHS_1740",0.00817322900286894,2.52493199188463,-116.0788306,35.9916756,0.00817322900286894,2.52493199188463,"Nopa_1740F",90815,"07/18/2019 18:01","07/18/2019 10:01",1165,"4 or more SV KF",3.2,36.5,0,0,"07/18/2019","10:00","Nopa",1740,"F",2019-07-18 10:01:00,2019-07-18 10:01:00,"BHS_1740 2019-07-18 10:01:00",2.52493199188463,144.66794669255
"109590","BHS_1740",0.0188833121594723,1.87277168355428,-116.0788842,35.991735,0.0188833121594723,1.87277168355428,"Nopa_1740F",90815,"07/18/2019 19:00","07/18/2019 11:00",1157.59,"4 or more SV KF",1.6,38,0,0,"07/18/2019","11:00","Nopa",1740,"F",2019-07-18 11:00:00,2019-07-18 11:00:00,"BHS_1740 2019-07-18 11:00:00",1.87277168355428,107.30191345927
"109631","BHS_1740",0.0154532282410221,-3.01912571879854,-116.0790086,35.9915981,0.0154532282410221,-3.01912571879854,"Nopa_1740F",90815,"07/18/2019 20:00","07/18/2019 12:00",1154.72,"2-D least-squares",4,37,0,0,"07/18/2019","12:00","Nopa",1740,"F",2019-07-18 12:00:00,2019-07-18 12:00:00,"BHS_1740 2019-07-18 12:00:00",3.01912571879854,172.983161506557
"109706","BHS_1740",0.035236096591082,0.714053110481657,-116.0789244,35.9917194,0.035236096591082,0.714053110481657,"Nopa_1740F",90815,"07/18/2019 21:00","07/18/2019 13:00",1166.8,"3-D least-squares",1.2,37,0,0,"07/18/2019","1:00","Nopa",1740,"F",2019-07-18 13:00:00,2019-07-18 13:00:00,"BHS_1740 2019-07-18 13:00:00",0.714053110481657,40.9122295787876
"109760","BHS_1740",0.0964274602628339,0.23565108928145,-116.0790022,35.9920306,0.549370298490679,2.07722077455443,"Nopa_1740F",90815,"07/18/2019 22:00","07/18/2019 14:00",1168.59,"4 or more SV KF",1.4,36.5,0,0,"07/18/2019","2:00","Nopa",1740,"F",2019-07-18 14:00:00,2019-07-18 14:00:00,"BHS_1740 2019-07-18 14:00:00",0.23565108928145,13.5018128534877
"109910","BHS_1740",0.0413809088351169,2.95812300137591,-116.0794539,35.9928183,0.0413809088351169,-2.18524663712585,"Nopa_1740F",90815,"07/19/2019 0:01","07/18/2019 16:01",1109.5,"4 or more SV KF",2.4,35.5,0,0,"07/18/2019","4:01","Nopa",1740,"F",2019-07-18 16:01:00,2019-07-18 16:01:00,"BHS_1740 2019-07-18 16:01:00",2.95812300137591,169.487963259411
"109952","BHS_1740",0.105350934376182,-2.14834377615056,-116.0793392,35.9924572,0.105350934376182,-2.14834377615056,"Nopa_1740F",90815,"07/19/2019 1:00","07/18/2019 17:00",1202.11,"4 or more SV KF",4.2,33.5,0,0,"07/18/2019","5:00","Nopa",1740,"F",2019-07-18 17:00:00,2019-07-18 17:00:00,"BHS_1740 2019-07-18 17:00:00",2.14834377615056,123.091031316625
"110051","BHS_1740",0.282204886121348,-0.245478237116532,-116.0804464,35.9927603,0.282204886121348,-0.245478237116532,"Nopa_1740F",90815,"07/19/2019 2:00","07/18/2019 18:00",1244.28,"4 or more SV KF",1.6,33,0,0,"07/18/2019","6:00","Nopa",1740,"F",2019-07-18 18:00:00,2019-07-18 18:00:00,"BHS_1740 2019-07-18 18:00:00",0.245478237116532,14.064866949089
"110069","BHS_1740",0.127396173710024,1.01315610383526,-116.0830806,35.9941336,0.127396173710024,1.01315610383526,"Nopa_1740F",90815,"07/19/2019 3:00","07/18/2019 19:00",1303.31,"3-D least-squares",4.2,31,0,0,"07/18/2019","7:00","Nopa",1740,"F",2019-07-18 19:00:00,2019-07-18 19:00:00,"BHS_1740 2019-07-18 19:00:00",1.01315610383526,58.0495687376788
"110141","BHS_1740",0.0519073494593895,1.13186728178794,-116.0843572,35.9936417,0.0519073494593895,1.13186728178794,"Nopa_1740F",90815,"07/19/2019 4:00","07/18/2019 20:00",1293.41,"4 or more SV KF",5.8,29.5,0,0,"07/18/2019","8:00","Nopa",1740,"F",2019-07-18 20:00:00,2019-07-18 20:00:00,"BHS_1740 2019-07-18 20:00:00",1.13186728178794,64.8512182153934
"110252","BHS_1740",0.0409748391119703,2.13480682860504,-116.084355,35.9931739,0.0409748391119703,2.13480682860504,"Nopa_1740F",90815,"07/19/2019 5:00","07/18/2019 21:00",1289.99,"4 or more SV KF",1.2,29,0,0,"07/18/2019","9:00","Nopa",1740,"F",2019-07-18 21:00:00,2019-07-18 21:00:00,"BHS_1740 2019-07-18 21:00:00",2.13480682860504,122.315421354777
"110264","BHS_1740",0.00196100031131218,3.06264005573503,-116.0839719,35.9933725,0.00196100031131218,3.06264005573503,"Nopa_1740F",90815,"07/19/2019 6:00","07/18/2019 22:00",1291.98,"3-D least-squares",3.2,27,0,0,"07/18/2019","10:00","Nopa",1740,"F",2019-07-18 22:00:00,2019-07-18 22:00:00,"BHS_1740 2019-07-18 22:00:00",3.06264005573503,175.476349361329
"110323","BHS_1740",0.0273578204584585,-2.09528046188946,-116.0839911,35.9933642,0.0273578204584585,-2.09528046188946,"Nopa_1740F",90815,"07/19/2019 7:00","07/18/2019 23:00",1281.34,"3-D least-squares",2.8,28,0,0,"07/18/2019","11:00","Nopa",1740,"F",2019-07-18 23:00:00,2019-07-18 23:00:00,"BHS_1740 2019-07-18 23:00:00",2.09528046188946,120.050727362488
"110436","BHS_1740",0.000278715221093018,-3.00877734724948,-116.0839803,35.9936106,0.000278715221093018,-3.00877734724948,"Nopa_1740F",90815,"07/19/2019 8:00","07/19/2019 0:00",1289.62,"4 or more SV KF",1.2,27,0,0,"07/19/2019","12:00","Nopa",1740,"F",2019-07-19 00:00:00,2019-07-19 00:00:00,"BHS_1740 2019-07-19 00:00:00",3.00877734724948,172.390243491963
"110464","BHS_1740",0.0023615413744037,-1.9293954759016,-116.08398,35.9936081,0.0023615413744037,-1.9293954759016,"Nopa_1740F",90815,"07/19/2019 9:00","07/19/2019 1:00",1286.63,"4 or more SV KF",1,25.5,0,0,"07/19/2019","1:00","Nopa",1740,"F",2019-07-19 01:00:00,2019-07-19 01:00:00,"BHS_1740 2019-07-19 01:00:00",1.9293954759016,110.546217780797
"110545","BHS_1740",0.000917346495590142,1.31839719359204,-116.0840053,35.9936136,0.000917346495590142,1.31839719359204,"Nopa_1740F",90815,"07/19/2019 10:00","07/19/2019 2:00",1292.59,"4 or more SV KF",1.2,26.5,0,0,"07/19/2019","2:00","Nopa",1740,"F",2019-07-19 02:00:00,2019-07-19 02:00:00,"BHS_1740 2019-07-19 02:00:00",1.31839719359204,75.5385949147161
"110609","BHS_1740",0.0153977216003986,1.78389983335269,-116.0840103,35.9936064,0.0153977216003986,1.78389983335269,"Nopa_1740F",90815,"07/19/2019 11:00","07/19/2019 3:00",1293.67,"3-D least-squares",1.4,25.5,0,0,"07/19/2019","3:00","Nopa",1740,"F",2019-07-19 03:00:00,2019-07-19 03:00:00,"BHS_1740 2019-07-19 03:00:00",1.78389983335269,102.2099315252
"110656","BHS_1740",0.281389309468608,1.56319399283137,-116.0838472,35.9935653,0.281389309468608,1.56319399283137,"Nopa_1740F",90815,"07/19/2019 12:00","07/19/2019 4:00",1296.57,"3-D least-squares",2.2,25.5,0,0,"07/19/2019","4:00","Nopa",1740,"F",2019-07-19 04:00:00,2019-07-19 04:00:00,"BHS_1740 2019-07-19 04:00:00",1.56319399283137,89.5644183494408
"110741","BHS_1740",0.331076750043443,-0.603429393360413,-116.0829003,35.9959817,0.331076750043443,-0.603429393360413,"Nopa_1740F",90815,"07/19/2019 13:00","07/19/2019 5:00",1296.6,"2-D least-squares",3.6,23,0,0,"07/19/2019","5:00","Nopa",1740,"F",2019-07-19 05:00:00,2019-07-19 05:00:00,"BHS_1740 2019-07-19 05:00:00",0.603429393360413,34.5739574736913
"110813","BHS_1740",0.101105465952494,1.64006340302519,-116.0799975,35.9978089,0.101105465952494,1.64006340302519,"Nopa_1740F",90815,"07/19/2019 14:00","07/19/2019 6:00",1419,"4 or more SV KF",1,22,0,0,"07/19/2019","6:00","Nopa",1740,"F",2019-07-19 06:00:00,2019-07-19 06:00:00,"BHS_1740 2019-07-19 06:00:00",1.64006340302519,93.9687111272066
"110828","BHS_1740",0.183933305669046,-0.0983145031106193,-116.0807439,35.9984889,0.183933305669046,-0.0983145031106193,"Nopa_1740F",90815,"07/19/2019 15:00","07/19/2019 7:00",1444.39,"4 or more SV KF",1.4,25,0,0,"07/19/2019","7:00","Nopa",1740,"F",2019-07-19 07:00:00,2019-07-19 07:00:00,"BHS_1740 2019-07-19 07:00:00",0.0983145031106193,5.63300609316429
"110894","BHS_1740",0.0457209631506041,-1.13360817125213,-116.0819458,35.9998283,0.0457209631506041,-1.13360817125213,"Nopa_1740F",90815,"07/19/2019 16:00","07/19/2019 8:00",1512.01,"4 or more SV KF",2.4,27.5,0,0,"07/19/2019","8:00","Nopa",1740,"F",2019-07-19 08:00:00,2019-07-19 08:00:00,"BHS_1740 2019-07-19 08:00:00",1.13360817125213,64.9509638342907
"111001","BHS_1740",0.00591847934387098,2.03874236722341,-116.0817011,36.0001892,0.00591847934387098,2.03874236722341,"Nopa_1740F",90815,"07/19/2019 17:00","07/19/2019 9:00",1518.12,"4 or more SV KF",1.4,27,0,0,"07/19/2019","9:00","Nopa",1740,"F",2019-07-19 09:00:00,2019-07-19 09:00:00,"BHS_1740 2019-07-19 09:00:00",2.03874236722341,116.811333156412
"111040","BHS_1740",0.00996702360084141,-0.0636147671175439,-116.0817667,36.0001911,0.00996702360084141,-0.0636147671175439,"Nopa_1740F",90815,"07/19/2019 18:00","07/19/2019 10:00",1531.47,"3-D least-squares",5.8,29.5,0,0,"07/19/2019","10:00","Nopa",1740,"F",2019-07-19 10:00:00,2019-07-19 10:00:00,"BHS_1740 2019-07-19 10:00:00",0.0636147671175439,3.64485767054288
"111089","BHS_1740",0.0694834605149372,-1.38033299759133,-116.0818767,36.0002,0.0694834605149372,-1.38033299759133,"Nopa_1740F",90815,"07/19/2019 19:00","07/19/2019 11:00",1543.7,"4 or more SV KF",4.6,33,0,0,"07/19/2019","11:00","Nopa",1740,"F",2019-07-19 11:00:00,2019-07-19 11:00:00,"BHS_1740 2019-07-19 11:00:00",1.38033299759133,79.0872550846251
"111167","BHS_1740",0.090543347690757,-0.530296137632841,-116.0819469,36.0008236,0.090543347690757,-0.530296137632841,"Nopa_1740F",90815,"07/19/2019 20:00","07/19/2019 12:00",1538.63,"4 or more SV KF",2,35,0,0,"07/19/2019","12:00","Nopa",1740,"F",2019-07-19 12:00:00,2019-07-19 12:00:00,"BHS_1740 2019-07-19 12:00:00",0.530296137632841,30.3837305784504
"111239","BHS_1740",0.00399946233710545,-2.46121851648213,-116.08152,36.0015622,0.0140110891801209,-2.6503682743491,"Nopa_1740F",90815,"07/19/2019 21:00","07/19/2019 13:00",1594.19,"4 or more SV KF",1.4,31.5,0,0,"07/19/2019","1:00","Nopa",1740,"F",2019-07-19 13:00:00,2019-07-19 13:00:00,"BHS_1740 2019-07-19 13:00:00",2.46121851648213,141.017433453876
"111371","BHS_1740",0.289512401557698,-2.78361665315125,-116.0815094,36.0015272,0.289512401557698,0.621568843695311,"Nopa_1740F",90815,"07/19/2019 23:01","07/19/2019 15:01",1582.53,"4 or more SV KF",2,33,0,0,"07/19/2019","3:01","Nopa",1740,"F",2019-07-19 15:01:00,2019-07-19 15:01:00,"BHS_1740 2019-07-19 15:01:00",2.78361665315125,159.489486007898
"111453","BHS_1740",0.134100731232243,1.25763998298648,-116.0833206,36.0036817,0.0319554880251698,-2.91813761450601,"Nopa_1740F",90815,"07/20/2019 0:01","07/19/2019 16:01",1571.58,"4 or more SV KF",2,32,0,0,"07/19/2019","4:01","Nopa",1740,"F",2019-07-19 16:01:00,2019-07-19 16:01:00,"BHS_1740 2019-07-19 16:01:00",1.25763998298648,72.05746317203
"111699","BHS_1740",0.220905854183915,2.08023599789537,-116.0847475,36.0033406,0.0830592500253593,0.771800093808042,"Nopa_1740F",90815,"07/20/2019 4:00","07/19/2019 20:00",1593.05,"3-D least-squares",1.2,27,0,0,"07/19/2019","8:00","Nopa",1740,"F",2019-07-19 20:00:00,2019-07-19 20:00:00,"BHS_1740 2019-07-19 20:00:00",2.08023599789537,119.18874307059
"112299","BHS_1740",0.188112534147385,-0.354103267887592,-116.0829975,36.0019472,0.188112534147385,0.162307315493104,"Nopa_1740F",90815,"07/20/2019 14:00","07/20/2019 6:00",1555.83,"3-D least-squares",2,22,0,0,"07/20/2019","6:00","Nopa",1740,"F",2019-07-20 06:00:00,2019-07-20 06:00:00,"BHS_1740 2019-07-20 06:00:00",0.354103267887592,20.2886227617494
"112386","BHS_1740",0.050181674732711,0.613712126287859,-116.0821061,36.0004144,0.050181674732711,0.613712126287859,"Nopa_1740F",90815,"07/20/2019 15:00","07/20/2019 7:00",1514.34,"3-D least-squares",1.2,22.5,0,0,"07/20/2019","7:00","Nopa",1740,"F",2019-07-20 07:00:00,2019-07-20 07:00:00,"BHS_1740 2019-07-20 07:00:00",0.613712126287859,35.1631146722941
"112438","BHS_1740",0.0471146331449061,0.946906017531801,-116.0816219,36.0001914,0.0527552805342457,0.988881754075163,"Nopa_1740F",90815,"07/20/2019 16:00","07/20/2019 8:00",1519.48,"4 or more SV KF",1.4,24.5,0,0,"07/20/2019","8:00","Nopa",1740,"F",2019-07-20 08:00:00,2019-07-20 08:00:00,"BHS_1740 2019-07-20 08:00:00",0.946906017531801,54.2537184001129
"112582","BHS_1740",0.0113782707226526,2.82957126738195,-116.0811472,36.0003689,0.0113782707226526,-0.688837325313915,"Nopa_1740F",90815,"07/20/2019 18:00","07/20/2019 10:00",1551.93,"3-D least-squares",2.2,29.5,0,0,"07/20/2019","10:00","Nopa",1740,"F",2019-07-20 10:00:00,2019-07-20 10:00:00,"BHS_1740 2019-07-20 10:00:00",2.82957126738195,162.122491452469
"112618","BHS_1740",0.0273208853225591,-2.94791455803564,-116.0812725,36.0003567,2.81385683842449,0.529920523955407,"Nopa_1740F",90815,"07/20/2019 19:00","07/20/2019 11:00",1567.41,"4 or more SV KF",4.2,31,0,0,"07/20/2019","11:00","Nopa",1740,"F",2019-07-20 11:00:00,2019-07-20 11:00:00,"BHS_1740 2019-07-20 11:00:00",2.94791455803564,168.903062540616
"112782","BHS_1740",0.0995402101157507,-1.32759624609672,-116.0809842,36.0004325,0.0995402101157507,-1.66091917491474,"Nopa_1740F",90815,"07/20/2019 21:01","07/20/2019 13:01",1566.04,"4 or more SV KF",2.6,35.5,0,0,"07/20/2019","1:01","Nopa",1740,"F",2019-07-20 13:01:00,2019-07-20 13:01:00,"BHS_1740 2019-07-20 13:01:00",1.32759624609672,76.0656617987537
"112827","BHS_1740",0.0451888972496459,-3.09285954063109,-116.0804014,35.9996706,0.0451888972496459,-3.09285954063109,"Nopa_1740F",90815,"07/20/2019 22:00","07/20/2019 14:00",1536.11,"4 or more SV KF",2.2,35,0,0,"07/20/2019","2:00","Nopa",1740,"F",2019-07-20 14:00:00,2019-07-20 14:00:00,"BHS_1740 2019-07-20 14:00:00",3.09285954063109,177.207798304932
"112863","BHS_1740",0.0045075560981003,0.668637640471117,-116.0806864,36.0000056,0.0045075560981003,0.668637640471117,"Nopa_1740F",90815,"07/20/2019 23:00","07/20/2019 15:00",1593.82,"4 or more SV KF",2,32.5,0,0,"07/20/2019","3:00","Nopa",1740,"F",2019-07-20 15:00:00,2019-07-20 15:00:00,"BHS_1740 2019-07-20 15:00:00",0.668637640471117,38.3101148225807
"112946","BHS_1740",0.0435709107545637,-0.103220187210362,-116.0807342,36.0000175,0.0435709107545637,-0.103220187210362,"Nopa_1740F",90815,"07/21/2019 0:00","07/20/2019 16:00",1569.87,"4 or more SV KF",1.6,34.5,0,0,"07/20/2019","4:00","Nopa",1740,"F",2019-07-20 16:00:00,2019-07-20 16:00:00,"BHS_1740 2019-07-20 16:00:00",0.103220187210362,5.91408108770398
"113002","BHS_1740",0.484969217829764,0.119384326123567,-116.0811792,36.0001706,0.484969217829764,0.119384326123567,"Nopa_1740F",90815,"07/21/2019 1:00","07/20/2019 17:00",1565.2,"3-D least-squares",3.2,36,0,0,"07/20/2019","5:00","Nopa",1740,"F",2019-07-20 17:00:00,2019-07-20 17:00:00,"BHS_1740 2019-07-20 17:00:00",0.119384326123567,6.84021802689384
"113064","BHS_1740",0.269416518544246,0.170264225830221,-116.0863469,36.0013831,0.269416518544246,0.170264225830221,"Nopa_1740F",90815,"07/21/2019 2:00","07/20/2019 18:00",1470.17,"3-D least-squares",1.6,31.5,0,0,"07/20/2019","6:00","Nopa",1740,"F",2019-07-20 18:00:00,2019-07-20 18:00:00,"BHS_1740 2019-07-20 18:00:00",0.170264225830221,9.75542154213402
"113161","BHS_1740",0.120881869316921,0.424774544682084,-116.0893167,36.0016517,0.120881869316921,0.424774544682084,"Nopa_1740F",90815,"07/21/2019 3:00","07/20/2019 19:00",1481.89,"4 or more SV KF",0.8,29,0,0,"07/20/2019","7:00","Nopa",1740,"F",2019-07-20 19:00:00,2019-07-20 19:00:00,"BHS_1740 2019-07-20 19:00:00",0.424774544682084,24.3377886548746
"113183","BHS_1740",0.00361722959045977,2.97236049309813,-116.0905919,36.0013153,0.00361722959045977,2.97236049309813,"Nopa_1740F",90815,"07/21/2019 4:00","07/20/2019 20:00",1465.2,"3-D least-squares",1.4,28.5,0,0,"07/20/2019","8:00","Nopa",1740,"F",2019-07-20 20:00:00,2019-07-20 20:00:00,"BHS_1740 2019-07-20 20:00:00",2.97236049309813,170.303711445947
"113263","BHS_1740",0.0823953791049256,-1.76385998430669,-116.0905522,36.00132,0.0823953791049256,-1.76385998430669,"Nopa_1740F",90815,"07/21/2019 5:00","07/20/2019 21:00",1466.18,"4 or more SV KF",1.6,27.5,0,0,"07/20/2019","9:00","Nopa",1740,"F",2019-07-20 21:00:00,2019-07-20 21:00:00,"BHS_1740 2019-07-20 21:00:00",1.76385998430669,101.061732752785
"113365","BHS_1740",0.0256412464810226,-3.13330361404749,-116.0905964,36.0005783,0.0256412464810226,-3.13330361404749,"Nopa_1740F",90815,"07/21/2019 6:00","07/20/2019 22:00",1463.81,"4 or more SV KF",1.6,27,0,0,"07/20/2019","10:00","Nopa",1740,"F",2019-07-20 22:00:00,2019-07-20 22:00:00,"BHS_1740 2019-07-20 22:00:00",3.13330361404749,179.525073018009
"113381","BHS_1740",0.0101770984395958,-2.74964859013183,-116.090585,36.0008092,0.0101770984395958,-2.74964859013183,"Nopa_1740F",90815,"07/21/2019 7:00","07/20/2019 23:00",1462.54,"4 or more SV KF",1.4,26,0,0,"07/20/2019","11:00","Nopa",1740,"F",2019-07-20 23:00:00,2019-07-20 23:00:00,"BHS_1740 2019-07-20 23:00:00",2.74964859013183,157.543259358651
"113473","BHS_1740",0.0293303199086016,2.67854294257755,-116.0905461,36.0007231,0.0293303199086016,2.67854294257755,"Nopa_1740F",90815,"07/21/2019 8:00","07/21/2019 0:00",1467.23,"4 or more SV KF",1.8,26,0,0,"07/21/2019","12:00","Nopa",1740,"F",2019-07-21 00:00:00,2019-07-21 00:00:00,"BHS_1740 2019-07-21 00:00:00",2.67854294257755,153.469205854246
"113560","BHS_1740",0.00944110548238224,-2.98548944003389,-116.09051,36.0009858,0.00944110548238224,-2.98548944003389,"Nopa_1740F",90815,"07/21/2019 9:00","07/21/2019 1:00",1471.31,"4 or more SV KF",3,25,0,0,"07/21/2019","1:00","Nopa",1740,"F",2019-07-21 01:00:00,2019-07-21 01:00:00,"BHS_1740 2019-07-21 01:00:00",2.98548944003389,171.055944694818
"113613","BHS_1740",0.0145483378328907,2.77771797987483,-116.0905053,36.0009008,0.0145483378328907,2.77771797987483,"Nopa_1740F",90815,"07/21/2019 10:00","07/21/2019 2:00",1465.58,"4 or more SV KF",1.2,27.5,0,0,"07/21/2019","2:00","Nopa",1740,"F",2019-07-21 02:00:00,2019-07-21 02:00:00,"BHS_1740 2019-07-21 02:00:00",2.77771797987483,159.151516924433
"113637","BHS_1740",0.0164946329741242,-3.12970403279149,-116.0904547,36.0010253,0.0164946329741242,-3.12970403279149,"Nopa_1740F",90815,"07/21/2019 11:00","07/21/2019 3:00",1461.85,"4 or more SV KF",1.8,24,0,0,"07/21/2019","3:00","Nopa",1740,"F",2019-07-21 03:00:00,2019-07-21 03:00:00,"BHS_1740 2019-07-21 03:00:00",3.12970403279149,179.318832204026
"113730","BHS_1740",0.114955106760517,-2.46799877869976,-116.09051,36.0008836,0.114955106760517,-2.46799877869976,"Nopa_1740F",90815,"07/21/2019 12:00","07/21/2019 4:00",1463.09,"3-D least-squares",2.6,24.5,0,0,"07/21/2019","4:00","Nopa",1740,"F",2019-07-21 04:00:00,2019-07-21 04:00:00,"BHS_1740 2019-07-21 04:00:00",2.46799877869976,141.405913862938
"113791","BHS_1740",0.215034996911097,-0.564740281499069,-116.0909669,36.0018508,0.215034996911097,-0.564740281499069,"Nopa_1740F",90815,"07/21/2019 13:00","07/21/2019 5:00",1482.06,"4 or more SV KF",2.2,23.5,0,0,"07/21/2019","5:00","Nopa",1740,"F",2019-07-21 05:00:00,2019-07-21 05:00:00,"BHS_1740 2019-07-21 05:00:00",0.564740281499069,32.3572346509267
"113865","BHS_1740",0.193235903610211,0.166219778297507,-116.0904972,36.0037508,0.193235903610211,0.166219778297507,"Nopa_1740F",90815,"07/21/2019 14:00","07/21/2019 6:00",1520.18,"4 or more SV KF",1,23,0,0,"07/21/2019","6:00","Nopa",1740,"F",2019-07-21 06:00:00,2019-07-21 06:00:00,"BHS_1740 2019-07-21 06:00:00",0.166219778297507,9.52369176804739
"113925","BHS_1740",0.140802132686251,-0.427175856481323,-116.0904286,36.0054914,0.140802132686251,-0.427175856481323,"Nopa_1740F",90815,"07/21/2019 15:00","07/21/2019 7:00",1538.44,"4 or more SV KF",1,25.5,0,0,"07/21/2019","7:00","Nopa",1740,"F",2019-07-21 07:00:00,2019-07-21 07:00:00,"BHS_1740 2019-07-21 07:00:00",0.427175856481323,24.475373686266
"113944","BHS_1740",0.0560959349042209,-0.016606824130457,-116.0897364,36.0066289,0.0560959349042209,-0.016606824130457,"Nopa_1740F",90815,"07/21/2019 16:00","07/21/2019 8:00",1526.32,"4 or more SV KF",2.6,28.5,0,0,"07/21/2019","8:00","Nopa",1740,"F",2019-07-21 08:00:00,2019-07-21 08:00:00,"BHS_1740 2019-07-21 08:00:00",0.016606824130457,0.951500933791202
"114024","BHS_1740",0.0847828704957668,-1.35332741006943,-116.0894514,36.0070783,0.0847828704957668,-1.35332741006943,"Nopa_1740F",90815,"07/21/2019 17:00","07/21/2019 9:00",1529.12,"4 or more SV KF",4.4,26.5,0,0,"07/21/2019","9:00","Nopa",1740,"F",2019-07-21 09:00:00,2019-07-21 09:00:00,"BHS_1740 2019-07-21 09:00:00",1.35332741006943,77.5399488963488
